lat,lng,class,colors
-7.27701893536,112.758431679,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.28784310655,112.726094788,51,"[81.31294088470588, 105.87257788235293, 172.83622816588235, 0.9]"
-7.27257042291,112.751808024,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.259586745269999,112.76316005700001,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.312225,112.708945,10,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.2363812987100005,112.766613367,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.25625089099,112.763910862,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.25253536493,112.64830099,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.260855378010001,112.788071699,13,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.259169008410001,112.73589860700001,49,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.318462661939999,112.649239316,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.268426467519999,112.755213253,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.28503554786,112.743400542,38,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.338699716619999,112.772784231,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.340452955669999,112.698162511,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.2704233261,112.767736756,1,"[131.25526773035293, 15.602208632470589, 30.103272612705883, 0.9]"
-7.21278166146,112.76228175600001,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.2769998202899995,112.72734298200001,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.23590068647,112.725728879,9,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.2692331469300004,112.66294099299999,40,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.2836229467299995,112.76732694200001,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.3188824695,112.760438499,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.246156526939999,112.76052172700001,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.28717146897,112.74171488399999,38,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.27470812009,112.740845406,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.324328177000001,112.78205408,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.2487823,112.6477436,27,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.22055969614,112.75179387200001,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.31178453271,112.74110459399999,2,"[135.48670939835296, 28.36361280564706, 33.16642367223529, 0.9]"
-7.29107810685,112.76131612200001,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.2988078288,112.752933952,23,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.32330846467,112.78315657799999,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.27364387296,112.73761020100001,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.303487644800001,112.756779225,44,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.305241648169999,112.798460297,53,"[73.72999740141177, 97.3365315727059, 168.3980500475294, 0.9]"
-7.275742936839999,112.74017236799999,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.2679566206600015,112.72602762,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.274751177789999,112.74154576,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.2350213253,112.76450766100001,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.3096330835500005,112.771047798,22,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.261144986130001,112.72954519299999,49,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.331261689430001,112.68797906799999,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.261144986130001,112.72954519299999,49,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.220844421900001,112.617655161,57,"[58.269314745882355, 77.96851929882352, 155.65002396705881, 0.9]"
-7.2434375463,112.76356011799999,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.28706634629,112.725764516,51,"[81.31294088470588, 105.87257788235293, 172.83622816588235, 0.9]"
-7.274292479480001,112.728743173,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.260946876779999,112.734356789,49,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.23162548862,112.770565925,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.25891055528,112.738097469,49,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.2628214603,112.719251111,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.283041880369999,112.730259226,51,"[81.31294088470588, 105.87257788235293, 172.83622816588235, 0.9]"
-7.2615875046700005,112.64846958,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.224612816739999,112.752879031,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.2594810806800005,112.67909243700001,0,"[127.02116844, 2.8001088, 27.04190616, 0.9]"
-7.2874090126899995,112.74319542799999,38,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.21272653993,112.756099757,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.2136866091,112.74903937399999,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.227780692710001,112.765569918,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.2103420076199995,112.771701926,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.23118223491,112.782740955,61,"[44.656419204705884, 58.68234419717648, 139.9803572435294, 0.9]"
-7.278760073939999,112.718503349,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.23985182862,112.712628126,48,"[92.92685445741175, 117.80956990588236, 177.55333196611764, 0.9]"
-7.336919139450001,112.730232858,50,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.241563,112.76343600000001,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.225297,112.664773,36,"[139.92795591388239, 151.36581869082355, 170.3068742865882, 0.9]"
-7.32270128498,112.70721681299999,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.249788034630001,112.727083924,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.23031746387,112.756639996,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.3127461488800005,112.741283632,2,"[135.48670939835296, 28.36361280564706, 33.16642367223529, 0.9]"
-7.26515155457,112.672596195,40,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.2652573611,112.727855817,49,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.325139546619999,112.693839799,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.2362023971700005,112.76307113,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.26670222906,112.716433225,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.3231435584,112.75479169799999,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.29837644041,112.76249629799999,44,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.326582516369999,112.700250738,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.2513522112,112.71864874,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.236179592899999,112.748399319,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.2696163061100005,112.72274083299999,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.261898198510001,112.68805123,0,"[127.02116844, 2.8001088, 27.04190616, 0.9]"
-7.270287069269999,112.725236333,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.2285675808,112.76048964399999,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.3383278761,112.72437949100001,35,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.320797793039999,112.75832101200001,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.25991469641,112.68135533,0,"[127.02116844, 2.8001088, 27.04190616, 0.9]"
-7.24318184837,112.609896021,34,"[146.46466473882353, 153.77073093882353, 165.3264184517647, 0.9]"
-7.26943582041,112.73593862,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.2227707286500005,112.750502779,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.22946351873,112.74842350200001,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.22800532964,112.769226012,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.314077,112.757456,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.2571659425,112.767702447,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.224554421539999,112.74617813200001,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.32270128498,112.70721681299999,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.30344878148,112.735745326,12,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.237696834330001,112.62493304600001,5,"[146.7915095894118, 50.000577691764704, 43.25284182, 0.9]"
-7.30591433898,112.662953979,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.30270181115,112.71929255200001,54,"[69.99333695152941, 92.9337184037647, 165.84722695482355, 0.9]"
-7.244048118310001,112.730239526,9,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.267786890089999,112.80022759299999,18,"[174.18796674, 119.3351422432941, 97.97817345035293, 0.9]"
-7.338999215149999,112.737868011,50,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.252275077689999,112.789561955,13,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.23919236948,112.76416591,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.266800999999999,112.75406699999999,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.2982113886899995,112.764180216,44,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.261919762560001,112.734684172,49,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.27197126416,112.726839772,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.335505543610001,112.80938449899999,7,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.2801551663,112.72333480200001,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.2757498925199995,112.739180157,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.309316584360001,112.696660873,10,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.238527308919999,112.766177911,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.308945486839999,112.73125625899999,12,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.208138244060001,112.775917975,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.275518288330001,112.71205768200001,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.2319046808000005,112.75510958299999,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.2721145849,112.642753642,11,"[164.72828230941175, 85.8467748917647, 66.99229465764705, 0.9]"
-7.308676316160001,112.76079416799999,44,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.3188551315399994,112.708927158,10,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.27634681428,112.742483205,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.337479811839999,112.740425806,50,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.328087340389999,112.73206894200001,50,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.23246136619,112.73230235,29,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.2228522795100005,112.764218288,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.3248437948100005,112.76988137,52,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.30648117232,112.67695915700001,6,"[150.30489679835293, 56.45597623623529, 46.76096731341176, 0.9]"
-7.31137559352,112.690617659,6,"[150.30489679835293, 56.45597623623529, 46.76096731341176, 0.9]"
-7.282952771919999,112.775203116,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.27883479609,112.71244004,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.258946223989999,112.745120626,15,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.34156051113,112.73815655700001,50,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.246650529839999,112.718461045,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.28918611208,112.76488399600001,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.23444615156,112.78009193700001,61,"[44.656419204705884, 58.68234419717648, 139.9803572435294, 0.9]"
-7.253430330560001,112.711001798,59,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.23867244248,112.72706308299999,9,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.2276923209,112.751884053,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.245538975,112.641990942,27,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.30979807734,112.69729671200001,10,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.24948283133,112.617295177,34,"[146.46466473882353, 153.77073093882353, 165.3264184517647, 0.9]"
-7.21478481638,112.758203275,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.23494453505,112.775994681,61,"[44.656419204705884, 58.68234419717648, 139.9803572435294, 0.9]"
-7.3084727686,112.774967179,22,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.339070422210001,112.73970404200001,50,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.2808739816,112.71777218700001,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.294424280630001,112.74188811399999,23,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.26943582041,112.73593862,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.2435517672800005,112.77441744299999,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.289430363839999,112.72749178,51,"[81.31294088470588, 105.87257788235293, 172.83622816588235, 0.9]"
-7.219652000000001,112.771482,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.2262457821899995,112.729643322,29,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.259994126589999,112.705083376,59,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.280533934089999,112.75808324799999,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.2706213126999995,112.666446361,40,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.26540731891,112.671082509,40,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.26656390921,112.721719645,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.245798489310001,112.754226899,15,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.26174593537,112.705821592,59,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.271232539550001,112.71188354,28,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.22080795604,112.735988902,58,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.27470812009,112.740845406,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.32692487445,112.73230027700001,2,"[135.48670939835296, 28.36361280564706, 33.16642367223529, 0.9]"
-7.21667966584,112.73647696399999,58,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.264693104630001,112.77760558700001,1,"[131.25526773035293, 15.602208632470589, 30.103272612705883, 0.9]"
-7.30200702277,112.735846638,12,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.253739549930001,112.714484426,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.23026538359,112.713508908,48,"[92.92685445741175, 117.80956990588236, 177.55333196611764, 0.9]"
-7.245562806839999,112.75943929299999,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.263662299999999,112.7071436,28,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.25628732776,112.73042984799999,49,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.29883442661,112.75463594700001,23,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.2277356523,112.751288519,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.26599983212,112.71825401299999,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.263800999999999,112.727801,49,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.30119703685,112.735221215,12,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.2811817138,112.763170949,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.238855233480001,112.747336601,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.221661999999999,112.77245900000001,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.298062011539999,112.631227861,17,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.306704152989999,112.744766596,23,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.257076,112.647726,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.244377925449999,112.759773597,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.28553703367,112.743723045,38,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.2282496285699995,112.75287491799999,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.30371866761,112.66071078799999,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.253662939710001,112.711086074,59,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.23638275511,112.746800368,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.269972218039999,112.76310031700001,1,"[131.25526773035293, 15.602208632470589, 30.103272612705883, 0.9]"
-7.27206659286,112.71405575600001,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.225355668039999,112.75706812799999,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.31500693513,112.748891324,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.28501107592,112.75729816799999,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.25164581803,112.70534284899999,59,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.308097161519999,112.762804151,44,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.21089361986,112.764390494,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.33547851913,112.76926483,52,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.24078632109,112.749377882,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.29362606427,112.725037566,51,"[81.31294088470588, 105.87257788235293, 172.83622816588235, 0.9]"
-7.297173965980001,112.752746146,23,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.324328177000001,112.78205408,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.228880826799999,112.74739678600001,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.26846952003,112.654572234,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.2922804352899995,112.70521401399999,47,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.264381150710001,112.665605755,40,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.2364783,112.63022269999999,5,"[146.7915095894118, 50.000577691764704, 43.25284182, 0.9]"
-7.24038471912,112.756235124,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.25921534342,112.71275188899999,59,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.224566285669999,112.76954566100001,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.32544611987,112.766688983,52,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.2765776317699995,112.739495422,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.2657548386199995,112.69809696200001,28,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.280647643480001,112.71985012799999,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.256626763560001,112.761144854,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.27148075151,112.707846651,28,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.303554494839999,112.732553896,12,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.253536,112.642147,27,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.26060033745,112.686053247,0,"[127.02116844, 2.8001088, 27.04190616, 0.9]"
-7.267178090239999,112.76734774799999,1,"[131.25526773035293, 15.602208632470589, 30.103272612705883, 0.9]"
-7.2370297245,112.610211781,34,"[146.46466473882353, 153.77073093882353, 165.3264184517647, 0.9]"
-7.252040140630001,112.660568253,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.223666444710001,112.76425869,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.2628214603,112.719251111,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.254000519480001,112.761878636,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.25898141045,112.633537744,27,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.2987607939,112.72936531200001,12,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.32763947115,112.68478973100001,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.262648504260001,112.71119579999998,59,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.2661909083700005,112.701986369,28,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.247830016939999,112.717448171,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.2336661943,112.74363143299999,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.23082175863,112.717690845,48,"[92.92685445741175, 117.80956990588236, 177.55333196611764, 0.9]"
-7.303657051139999,112.763714459,44,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.25710595783,112.75985137200001,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.312083347839999,112.773332523,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.261620736189999,112.765276769,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.22899843774,112.744679291,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.24835976259,112.71671652200001,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.309442692749999,112.717074131,54,"[69.99333695152941, 92.9337184037647, 165.84722695482355, 0.9]"
-7.27186334848,112.707062904,28,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.230302,112.79281599999999,61,"[44.656419204705884, 58.68234419717648, 139.9803572435294, 0.9]"
-7.2166238711199995,112.766795948,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.27600974378,112.742514504,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.30568887228,112.79512981,53,"[73.72999740141177, 97.3365315727059, 168.3980500475294, 0.9]"
-7.26136248483,112.79508314,13,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.22389203658,112.747794822,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.2540538648699995,112.764257109,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.2692129982,112.763370062,1,"[131.25526773035293, 15.602208632470589, 30.103272612705883, 0.9]"
-7.25073173829,112.773855774,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.274541988039999,112.730190101,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.27482960791,112.754035209,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.219864965019999,112.773878523,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.2639144641,112.77814979200001,1,"[131.25526773035293, 15.602208632470589, 30.103272612705883, 0.9]"
-7.28691330121,112.69913633899999,47,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.23523905388,112.754329684,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.280425264730001,112.72652008,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.32440992892,112.791520935,7,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.221694985449999,112.750731476,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.261652159139999,112.671689268,40,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.280768678130001,112.72531944,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.25835087749,112.736280514,49,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.286604108630001,112.743805959,38,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.300663805910001,112.63549204200001,17,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.22489231626,112.76518466200001,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.25591979868,112.64205737799999,27,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.245538975,112.641990942,27,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.280344854960001,112.714988965,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.228026213310001,112.74206886399999,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.2310856404,112.718473626,48,"[92.92685445741175, 117.80956990588236, 177.55333196611764, 0.9]"
-7.28259949252,112.72353490200001,51,"[81.31294088470588, 105.87257788235293, 172.83622816588235, 0.9]"
