lat,lng,class,color
-7.307528655513746,112.72962938000146,32,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.308682919210511,112.63903982379708,40,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.268487590542898,112.64411543025356,20,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.305402782550039,112.73084581777515,32,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.295927144785926,112.75577294018154,48,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.303675398525464,112.66070241546184,28,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.230729909824666,112.74332879411585,44,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.32705395594816,112.70669260186155,16,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.255132305249045,112.65716434369452,61,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.311506543923469,112.7732493917312,17,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.294570238364358,112.75180848661007,48,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.282772699100471,112.775238189214,19,"[174.18796674, 119.3351422432941, 97.97817345035293, 0.9]"
-7.2880576827076196,112.69186867357271,33,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.339919306504992,112.70083436612404,24,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.256196690068911,112.7330156983366,4,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.226133225566744,112.73462817210847,38,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.310836273577565,112.73341791186209,32,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.270523280557938,112.64909040467165,20,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.268480861262818,112.65190300124789,20,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.3133255250645695,112.79587708089295,30,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.330300403780672,112.73212101455091,57,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.221155535271242,112.60705102151094,14,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.312630748014882,112.76006736759449,39,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.316499438458935,112.77204037621873,23,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.310748283318166,112.68424956452608,34,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.236959249873098,112.77690748416808,60,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.2492514573478175,112.7563606936686,37,"[139.92795591388239, 151.36581869082355, 170.3068742865882, 0.9]"
-7.266275310340755,112.71203487127157,25,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.284860337033218,112.77726615125698,19,"[174.18796674, 119.3351422432941, 97.97817345035293, 0.9]"
-7.231350168038015,112.77961893796741,54,"[73.72999740141177, 97.3365315727059, 168.3980500475294, 0.9]"
-7.284664220609902,112.71888819166188,46,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.309747025156287,112.69327736623684,34,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.283988142551698,112.77798261709664,19,"[174.18796674, 119.3351422432941, 97.97817345035293, 0.9]"
-7.319666304999579,112.73630507122068,13,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.2640883590446075,112.69903765514731,50,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.347185531056246,112.66888470067695,51,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.341570308342085,112.721936783111,36,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.327433887959211,112.75171568569748,17,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.241085907194681,112.74719168086858,8,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.243723530150442,112.76936641790323,9,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.220769859106275,112.7502883201505,11,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.245228183577828,112.76577694232824,9,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.332508675366503,112.7196993102132,55,"[69.99333695152941, 92.9337184037647, 165.84722695482355, 0.9]"
-7.337676472261443,112.73552200667757,57,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.311524712842535,112.69920111066702,59,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.2567648096257455,112.71091157773847,25,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.3184109712686025,112.7703476876178,23,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.311126786727106,112.75231341969207,39,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.335543881272111,112.7488826317218,49,"[92.92685445741175, 117.80956990588236, 177.55333196611764, 0.9]"
-7.312632414652937,112.75727904896263,39,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.253810437874717,112.71681440021774,42,"[121.05683149058824, 140.91506048117648, 178.5567421122353, 0.9]"
-7.308455571308715,112.65347657020962,28,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.338055473423804,112.71478632813907,22,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.317716341408013,112.73401797682608,13,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.2388303864712205,112.7553788477283,41,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.308784129654068,112.68436783545341,34,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.240521014093415,112.61251311744728,14,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.2565538137745795,112.71434509142168,42,"[121.05683149058824, 140.91506048117648, 178.5567421122353, 0.9]"
-7.33166407128672,112.67555692508219,59,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.330707705211817,112.71047863503284,16,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.2799805716317865,112.7274606404546,10,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.249772898595888,112.7231171311388,43,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.291750420607011,112.70102059188831,33,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.264137493269257,112.78036076785429,45,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.281988060846536,112.69179375210493,33,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.297759058808904,112.7748692435354,52,"[81.31294088470588, 105.87257788235293, 172.83622816588235, 0.9]"
-7.221532060051134,112.73146289603037,7,"[150.30489679835293, 56.45597623623529, 46.76096731341176, 0.9]"
-7.2514853245592,112.77949851605295,45,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.262190817157344,112.71213800547184,25,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.268240533430159,112.7542898701898,6,"[146.7915095894118, 50.000577691764704, 43.25284182, 0.9]"
-7.309740662971272,112.68706364491614,34,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.309329289881978,112.68909481863086,34,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.230914249134813,112.74493049200429,44,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.229125698022119,112.7357395921827,38,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.25436353292169,112.73541289361891,43,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.306510905865758,112.73233736002649,32,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.3157402596490435,112.69650316306117,34,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.259870274442156,112.76302906993469,29,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.237005696302223,112.77466691751378,54,"[73.72999740141177, 97.3365315727059, 168.3980500475294, 0.9]"
-7.230972435962429,112.72987903971546,5,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.35104943209363,112.67262973335444,51,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.266679699864893,112.75615618166442,29,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.21906413325202,112.75745534767056,31,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.190727893260771,112.64469914796808,63,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.327269340350946,112.73381409395486,57,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.2647412497707275,112.66901533480973,47,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.287095601024432,112.7753501285664,19,"[174.18796674, 119.3351422432941, 97.97817345035293, 0.9]"
-7.320901761055152,112.7593902685774,17,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.273533559800311,112.75282979619274,29,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.264434657011603,112.77377104458904,45,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.255502212790921,112.70834073691513,25,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.2600293089309025,112.71424506138516,25,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.238365032055303,112.61901250462988,14,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.270836125493837,112.73543125876851,10,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.249232385350884,112.63731165880155,53,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.309566199020008,112.70488338344057,59,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.225265785054423,112.60630397127035,14,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.276846395491541,112.75355600960428,6,"[146.7915095894118, 50.000577691764704, 43.25284182, 0.9]"
-7.310099796700642,112.70056510972012,59,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.224364272730779,112.74441013430824,11,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.2357905355728915,112.7464560796878,41,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.297397370574847,112.76001532389364,48,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.286687237085903,112.71722527645383,56,"[65.42294316141177, 87.26106273317647, 162.1833996409412, 0.9]"
-7.303730058978743,112.68542826187416,59,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.318593159739941,112.70947449999642,16,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.315897126454628,112.74218779080805,13,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.328845061943051,112.80002009023731,62,"[44.656419204705884, 58.68234419717648, 139.9803572435294, 0.9]"
-7.220814060436264,112.73113285271236,7,"[150.30489679835293, 56.45597623623529, 46.76096731341176, 0.9]"
-7.297930292927965,112.65032222429909,40,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.335088095997295,112.70278465596708,24,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.239944720707215,112.6200291633227,14,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.223555896348305,112.77766335523796,54,"[73.72999740141177, 97.3365315727059, 168.3980500475294, 0.9]"
-7.264247223871138,112.7362995470637,4,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.238557569787745,112.7949860106695,18,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.250083434524366,112.76654970116451,9,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.293376042306416,112.74667414352078,48,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.226033067845537,112.74994178102331,44,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.232846063815068,112.74295745741935,44,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.249713043247949,112.75104509997222,37,"[139.92795591388239, 151.36581869082355, 170.3068742865882, 0.9]"
-7.319836748779168,112.69229581201631,24,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.258806184823487,112.66558537665695,26,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.225303987496033,112.73128379058659,7,"[150.30489679835293, 56.45597623623529, 46.76096731341176, 0.9]"
-7.221462887218232,112.76588220262863,31,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.348791048209561,112.66891376132804,51,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.2820057919166015,112.6840229833922,33,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.328478310998869,112.70346302401548,16,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.271521348321454,112.670246579543,47,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.2279048466986655,112.76893519097878,58,"[58.269314745882355, 77.96851929882352, 155.65002396705881, 0.9]"
-7.305145464566961,112.6444248482238,40,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.279824683746307,112.71095308105869,56,"[65.42294316141177, 87.26106273317647, 162.1833996409412, 0.9]"
-7.31058506182231,112.729981683608,32,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.23401836261752,112.7490746943861,44,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.331003452697897,112.71255433749431,22,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.293680999307476,112.75218678700709,48,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.244784637641603,112.76415988256291,9,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.319506130279695,112.73911137485969,13,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.2241269031483695,112.60643257937126,14,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.308471177954559,112.79537520920415,30,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.325769761405898,112.73814791493014,13,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.285895277887937,112.72145865655806,46,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.319912773020588,112.73641165538099,13,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.2312853849601355,112.72915134222269,7,"[150.30489679835293, 56.45597623623529, 46.76096731341176, 0.9]"
-7.324205565705606,112.67576183284677,59,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.294032197096713,112.77371613055128,19,"[174.18796674, 119.3351422432941, 97.97817345035293, 0.9]"
-7.303669895900438,112.71612738579405,21,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.300653015778821,112.75340670925655,48,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.3372126874287105,112.73751242651713,57,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.318362858508958,112.73844862926609,13,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.230913095878093,112.73755288713491,38,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.3256090855052935,112.73826320778292,13,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.310684730052987,112.69880808001724,59,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.293998016425961,112.77389114200808,19,"[174.18796674, 119.3351422432941, 97.97817345035293, 0.9]"
-7.340451482891085,112.80102082907663,62,"[44.656419204705884, 58.68234419717648, 139.9803572435294, 0.9]"
-7.290254735564853,112.71417441812595,46,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.325599325215577,112.70375822684841,16,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.320796941223395,112.74182961399931,13,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.3086836168681835,112.75965447900671,39,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.223423456816455,112.77964517703082,54,"[73.72999740141177, 97.3365315727059, 168.3980500475294, 0.9]"
-7.219418837991867,112.76527559077492,31,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.22625324915577,112.73453622234598,7,"[150.30489679835293, 56.45597623623529, 46.76096731341176, 0.9]"
-7.252131155754911,112.7187418284065,42,"[121.05683149058824, 140.91506048117648, 178.5567421122353, 0.9]"
-7.336076291296124,112.69742609469408,24,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.317502700869138,112.68402711683096,34,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.245942498274061,112.75093847573666,37,"[139.92795591388239, 151.36581869082355, 170.3068742865882, 0.9]"
-7.243136437027879,112.60789728425227,14,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.243104248363572,112.74924871744743,37,"[139.92795591388239, 151.36581869082355, 170.3068742865882, 0.9]"
-7.295913828319438,112.7146093742896,46,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.276395237269586,112.73054153661349,10,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.231714950138262,112.73294901978409,7,"[150.30489679835293, 56.45597623623529, 46.76096731341176, 0.9]"
-7.268366879763181,112.65034619367748,20,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.2748379665569445,112.74713764998009,6,"[146.7915095894118, 50.000577691764704, 43.25284182, 0.9]"
-7.298272284681772,112.75923055410986,48,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.306135450245205,112.71925152679488,21,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.312016686624429,112.69762698374865,34,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.261195768316789,112.78532840230072,45,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.335433133450311,112.6988451840044,24,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.252034004761366,112.65931209755077,61,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.230507062931191,112.74349011541894,44,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.302582769353747,112.76036361212505,39,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.247558024194782,112.76376573254706,9,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.247591836907509,112.76666434123095,9,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.310366011750225,112.76046385183929,39,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.2673988235231715,112.66189215525743,20,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.237406857251853,112.71301871781971,42,"[121.05683149058824, 140.91506048117648, 178.5567421122353, 0.9]"
-7.224599984632981,112.61139241484136,14,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.289793048087738,112.71154257274051,46,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.288110245906613,112.70749110935263,56,"[65.42294316141177, 87.26106273317647, 162.1833996409412, 0.9]"
-7.309567651219907,112.71679317484082,21,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.244087840575085,112.75640647111885,37,"[139.92795591388239, 151.36581869082355, 170.3068742865882, 0.9]"
-7.25763096922266,112.6886256725802,50,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.316363946587495,112.71687034660536,21,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.22315621484635,112.75960251831604,54,"[73.72999740141177, 97.3365315727059, 168.3980500475294, 0.9]"
-7.227857654249499,112.76477472273228,58,"[58.269314745882355, 77.96851929882352, 155.65002396705881, 0.9]"
-7.309413620666762,112.78366378413372,30,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.226760573328322,112.78672222477518,54,"[73.72999740141177, 97.3365315727059, 168.3980500475294, 0.9]"
-7.299334123067789,112.63353922724615,40,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.320561816184485,112.70999946472112,16,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.308185235526003,112.68603190331524,34,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.3363616830937675,112.70763730467566,51,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.2683782036659474,112.67188451244152,47,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.271728047454709,112.72664254473723,10,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.254168100278545,112.6594450957242,61,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.313934688461765,112.70876807652765,16,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.3117089493444976,112.77366156261031,52,"[81.31294088470588, 105.87257788235293, 172.83622816588235, 0.9]"
-7.265583696352987,112.76309554717777,29,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.3254290654898115,112.76898427009512,17,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.245207510439597,112.7713998073858,9,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.313020319825455,112.76568536843959,17,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.270736114362673,112.75750670092201,29,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.290878923612458,112.71329226914492,46,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.2133288376698435,112.75229066008586,27,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.333682201366619,112.7655345807875,17,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.261332795657769,112.79190123856264,45,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.297351363975338,112.7584020517522,48,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.3378089088043685,112.75076221723957,49,"[92.92685445741175, 117.80956990588236, 177.55333196611764, 0.9]"
-7.2668007302844195,112.66399211778669,47,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.338193641654043,112.69643815224771,51,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.254421079277897,112.62859289384748,53,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.311515214685202,112.71575051981286,21,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.327033044349849,112.76627403071926,35,"[146.46466473882353, 153.77073093882353, 165.3264184517647, 0.9]"
-7.329865329425906,112.6987558999442,24,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.253481489322412,112.72951856014969,43,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.307665980829125,112.66756309963941,28,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.313435247925504,112.76393767289345,17,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.277791520459579,112.72029258565149,56,"[65.42294316141177, 87.26106273317647, 162.1833996409412, 0.9]"
-7.325137909524315,112.76708678743329,17,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.320683764689408,112.73765379876593,13,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.282894755987503,112.71213115007393,46,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.2213157573503315,112.76571938300303,31,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.268127670325389,112.7592173201032,29,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.3104724859798,112.7396434340762,13,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.32425876612478,112.70763689640856,16,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.243918191545241,112.7321778370344,2,"[131.25526773035293, 15.602208632470589, 30.103272612705883, 0.9]"
-7.2601082905249275,112.73594377090102,4,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.194356235004012,112.6231991604252,63,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.222871874424112,112.73956458748002,38,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.225011200440942,112.76891249352065,31,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.32826309053963,112.69777776400926,24,"[172.9046157162353, 137.25018333458823, 120.23343847835292, 0.9]"
-7.302728284251112,112.7506840329905,48,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.311537150676463,112.77457385250631,30,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.335201715156479,112.74450250203756,49,"[92.92685445741175, 117.80956990588236, 177.55333196611764, 0.9]"
-7.314507269263504,112.67250887378832,28,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.230993952951438,112.79629170202746,18,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.260164772499717,112.73156172744959,4,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.303430075695998,112.64314663456676,40,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.251890622837187,112.6343527941551,53,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.300302648727954,112.73520026200927,55,"[69.99333695152941, 92.9337184037647, 165.84722695482355, 0.9]"
-7.244970995691951,112.60942969882122,14,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.254765665946323,112.74694222034019,1,"[127.02116844, 2.8001088, 27.04190616, 0.9]"
-7.276231089429387,112.75387737780355,29,"[164.29771106470588, 150.6027409835294, 143.01218011764703, 0.9]"
-7.305583729279985,112.66615411801573,28,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.2817303351755545,112.71186599923796,56,"[65.42294316141177, 87.26106273317647, 162.1833996409412, 0.9]"
-7.3276841117962555,112.74709333562971,49,"[92.92685445741175, 117.80956990588236, 177.55333196611764, 0.9]"
-7.244232109033551,112.75703229959178,41,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.309085691809707,112.71110121126075,21,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.263610502518361,112.78477990942561,45,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.219302315409816,112.77108070165836,31,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.34750406755016,112.723041667451,36,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.222561834032936,112.74682610417948,11,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.264026533421157,112.64616669773993,20,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
