lat,lng,class,colors
-7.3256344052431395,112.70648631998353,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.313490884018202,112.70807192868506,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.3275194547015134,112.70573137231176,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.3280686985113785,112.6982148545512,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.346214491289332,112.6679012032429,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.32826751365,112.70647125,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.3164564881768595,112.7046195174487,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.324371517774173,112.69044231495992,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.325849397192543,112.70632781701178,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.325848471984387,112.70631306817181,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.3165072946539995,112.70623939343425,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.335916716048668,112.69997324691454,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.320394111648583,112.70748579520071,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.33883387607518,112.69032649625977,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.342197971760001,112.696067044,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.24049037418,112.767839331,52,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.32142003263,112.70756142299999,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.328291624749626,112.70568390689616,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.3502277315799995,112.66617245200001,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.326466178181209,112.70458351133001,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.3189238700028145,112.70083266139795,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.343341087230001,112.69420291600001,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.328624719726415,112.70379621900535,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.31590760902,112.703495234,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.272877932210001,112.71899783399999,58,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.327332303001458,112.70001415562288,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.3165348317144,112.7072789846035,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.329656907728159,112.70676915868908,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.340452955669999,112.698162511,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.3343388556699995,112.698346934,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.335881365045299,112.69947027606298,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.318109863325176,112.70993324924535,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.326949348163032,112.70643611281851,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.323198789160031,112.69219159863991,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.336549715724642,112.7026129942216,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.327515448039999,112.69613495700001,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.3266632416699995,112.708679151,7,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.315666667714446,112.70820106349944,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.33482046728,112.701905708,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.330287048069999,112.69664054100001,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.348179106991558,112.67670943671264,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.33561053310344,112.70036823724335,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.322085116929634,112.70779336703552,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.3251412158501745,112.7038605775468,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.344586605689999,112.68905483799999,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.31953571572,112.707974435,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.319501359775047,112.7093199916938,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.31712861098,112.70963369200001,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.326880288817043,112.70763864115179,7,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.320642533244697,112.70832685927016,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.322552633619193,112.7089239939258,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.324737424471567,112.70367930728605,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.326964992902795,112.70782822653952,7,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.322935447352947,112.70582042772064,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.3193377137745745,112.70852206625759,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.316485258459682,112.70661888595323,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.303311362529818,112.66026062147593,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.342684223963418,112.69345135938356,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.347574493019613,112.66891141395048,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.319779365266509,112.69937215635794,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.328430605628222,112.6976375726463,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.32270128498,112.70721681299999,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.319808012795988,112.70083829758076,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.3288076228658525,112.70578395905822,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.335029209925248,112.70346912142034,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.347274197260001,112.67523313299999,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.335265134697019,112.701518292448,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.317005328357428,112.70148361471091,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.318716068817156,112.70794936997991,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.329728108238151,112.69579724081608,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.3202143838,112.70766614899999,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.319374435121339,112.70723269474222,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.32895770459,112.699362725,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.325373840716567,112.69437113444044,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.339747226566641,112.69789300745116,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.328892041313392,112.70910445871118,7,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.325904685933144,112.70388485870279,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.27029649286,112.75251925299999,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.326604903060002,112.69386733299999,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.349918031057615,112.6663233750762,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.32826751365,112.70647125,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.34882143796422,112.66735789757664,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.3256742296658,112.70671437534176,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.325657881446099,112.69964545946999,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.31990770893,112.709237734,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.32045932848,112.70102009,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.323172797853045,112.69197123240713,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.330615177774043,112.69726924424559,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.3261201129179,112.70384308544007,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.3361432848,112.686165503,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.328953519622099,112.69721929482,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.310437459594937,112.6847546901886,53,"[73.72999740141177, 97.3365315727059, 168.3980500475294, 0.9]"
-7.33050643543677,112.70622788398985,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.3378174402905145,112.70190121570026,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.336464929781793,112.685978043891,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.330401965414307,112.70706828730071,7,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.345944950048419,112.68518742111188,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.3294977108273045,112.70595555601152,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.322057128015742,112.70727593138479,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.327077425735864,112.70506237507166,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.325080332816666,112.69340750928602,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.326453912419624,112.70738317577008,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.3150778259500004,112.70695609299999,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.330823172032003,112.69993078263752,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.22946128992,112.75243825700001,38,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.313621839641483,112.70810927714425,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.32520279553,112.70702898200001,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.316017032814881,112.70758071493849,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.325217292406861,112.70671864360789,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.32270128498,112.70721681299999,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.330980180477723,112.70721107813308,7,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.345529251831543,112.68758479095692,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.3265968694804116,112.69904521986307,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.3435742548955165,112.66848616739168,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.3224377394042275,112.70834097209196,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.321959691288726,112.70715435562254,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.32053783523263,112.70690389532888,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.33401377464,112.696541331,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.350410165673394,112.66886939785738,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.325416086092316,112.70353519967932,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.32045932848,112.70102009,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.31313045448,112.706923124,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.316712406241097,112.70781049082716,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.320505232002421,112.70603211427077,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.324644589019999,112.705997671,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.325300804777932,112.70564277439549,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.325956875206949,112.7059308583076,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.33620590796981,112.6996308199764,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.324197261799759,112.70811039207727,7,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.32957856137,112.70707664700001,7,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.324897300991273,112.70668657058113,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.317732935261343,112.70819784158356,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.313525668365142,112.70802372454392,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.321445397328087,112.70727083875452,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.339109773782572,112.6977748065184,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.3305424356147,112.69664054100001,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.31313045448,112.706923124,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.3345971193100015,112.704155464,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.32511277702377,112.70546876862772,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.318198506048452,112.7066626324956,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.32651154945,112.70555279,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.32826751365,112.70647125,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.325612992012887,112.6992440458607,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.3173315963792644,112.70311367736441,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.32408291757388,112.70850792755716,7,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.328121221100485,112.69559272886913,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.32281129287261,112.70791256918831,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.327828912764781,112.69994177444158,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.3413228762300005,112.69000608700001,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.345991237426957,112.66783822047638,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.347963890256555,112.66810126326992,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.325594221180541,112.69887822813324,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.3266632416699995,112.708679151,7,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.323816016689315,112.70715294756846,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.320579842878723,112.706534318622,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.325548920332078,112.70557409288759,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.331719284943635,112.6991519680822,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.348201663758912,112.66563259632734,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.318591076010001,112.708039521,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.33232745604,112.705496945,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.3143753815,112.715027479,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.3144415208292575,112.70465284918585,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.350066191585476,112.67688611303213,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.31800780502,112.70666158,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.314510608724438,112.7079354617798,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.31963140718,112.738081916,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.306263550365063,112.75393715252264,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.317402236605977,112.734698533277,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.326574721908948,112.73301409652632,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.339457791856915,112.74114100576094,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.3239376114917745,112.73595110192127,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.32270128498,112.70721681299999,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.3133591971700005,112.736977251,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.307774590665879,112.74163033076752,29,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.30674191959,112.743731931,29,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.316531984643308,112.73702521385228,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.33677752963321,112.73375165665207,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.309019162885815,112.75384733029593,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.3395452416066975,112.74061851771393,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.308685714069999,112.664109127,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.331300061633617,112.735735214867,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.329977466960001,112.731748626,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.3155896268800005,112.73838956200001,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.322374551189172,112.73726098464505,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.309118000995184,112.74129735738674,29,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.324605397801482,112.74286061106619,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.321802638854091,112.73712917137877,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.306285677410001,112.75492888,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.337240342818903,112.73847288390509,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.325146691760001,112.733651225,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.33927905322,112.732767314,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.311422273957678,112.73959416455837,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.321913112100001,112.737753427,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.320076204573593,112.73870599306734,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.30938217011,112.742897842,29,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.321146934191407,112.73792508837695,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.312554158949999,112.73599543899999,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.31157017011,112.74022987200001,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.321821866131859,112.73644388758369,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.3129492551028354,112.73780116636208,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.3084503178988385,112.75470195364612,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.306401650966985,112.74298195432026,29,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.31200985003,112.73624589799999,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.31516438528,112.737420075,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.322576266452888,112.73644600742165,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.3127461488800005,112.741283632,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.33580951388327,112.73108110530625,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.308783184865937,112.7411178781025,29,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.2168295076065005,112.72666789193,55,"[65.42294316141177, 87.26106273317647, 162.1833996409412, 0.9]"
-7.337235339274192,112.74041025231232,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.327866327596522,112.73309167264708,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.3098219919892005,112.75388743681934,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.324938743250001,112.734369105,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.329104891137552,112.73200611806543,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.311608112501233,112.73583639857523,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.317905691507434,112.7366648996031,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.317848026289999,112.73688419999999,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.313474877988888,112.73663507200001,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.297575582106728,112.734256440173,29,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.327629077409755,112.74316393448194,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.319567999999999,112.805761,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.3185667517988096,112.73572944793536,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.3139469627,112.74110193899999,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.33727739405,112.73538632299999,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.32048054043805,112.7370439134302,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.318366587914967,112.73401086088926,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.3074713670113205,112.75574928902628,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.321913112100001,112.737753427,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.3095610121702626,112.74296034066677,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.34156051113,112.73815655700001,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.2350909997504145,112.74478367162487,38,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.309642681738702,112.75446750229756,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.31178453271,112.74110459399999,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.339070422210001,112.73970404200001,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.321301724776371,112.74030731441276,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.3104524575,112.74087475799999,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.31843600375,112.73920652700001,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.309171918400001,112.753481313,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.306452785124013,112.75030160285515,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.32263051482,112.734115997,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.30790192245,112.75466620899999,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.325488993931861,112.73350120689184,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.319247269224885,112.73582333242337,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.312025098924023,112.73964863693443,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.308848357968976,112.74544805107044,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.312978895964923,112.73835507734366,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.315603732632751,112.73847277470932,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.312459705019301,112.74085791306037,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.327274573798832,112.73434014802608,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.328161461221669,112.73292698271277,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.316603719369999,112.738090747,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.313633561118613,112.73863058008436,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.3200097180453705,112.73518113551009,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.3127154093813065,112.73628998547605,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.337888327857781,112.73153954036934,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.329136693164522,112.73243793166728,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.3127652468,112.74080688,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.323059886649999,112.73528143,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.3182369323194925,112.73740371116502,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.306189950119999,112.74404570899999,29,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.311488020750001,112.75530645200001,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.313389578233244,112.74939619782637,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.321913112100001,112.737753427,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
